"","id","name","sensor","unit","dur_code","collection_method","start_date","end_date"
"219","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","TEMP W","DEG F","event","SATELLITE",2006-05-10,2021-06-01
"220","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",2001-04-18,2021-06-01
"221","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","EL COND","uS/cm","daily","COMPUTED",2006-06-22,2018-08-10
"222","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","CHLORPH","ug/L","event","SATELLITE",2010-08-18,2018-08-10
"223","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","DIS OXY","MG/L","event","SATELLITE",2010-08-18,2018-08-10
"224","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","PH VAL","PH","event","SATELLITE",2010-08-18,2018-08-10
"225","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","TURB W","NTU","event","SATELLITE",2010-08-18,2018-08-10
"226","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","BAT VOL","VOLTS","hourly","SATELLITE",2001-04-18,2012-04-27
"227","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","RIVST88","FEET","event","COMPUTED",2006-02-02,2006-09-30
"228","DGL","DOUGHTY CUT ABOVE GRANT LINE CANAL","EL CND","mS/cm","event","SATELLITE",2002-07-24,2002-11-26
"229","DM3","CHECK 21","EL COND","uS/cm","daily","COMPUTED",1999-08-24,2021-06-01
"230","DM3","CHECK 21","EL COND","uS/cm","event","SATELLITE",1999-03-26,2021-06-01
"231","DM3","CHECK 21","BAT VOL","VOLTS","hourly","SATELLITE",1999-02-26,2021-06-01
"232","DM3","CHECK 21","EL COND","uS/cm","hourly","FROM 15-MINUTE DATA",1994-07-01,2021-06-01
"233","DM3","CHECK 21","TEMP W","DEG F","hourly","SATELLITE",1999-02-26,2021-06-01
"234","DM3","CHECK 21","RIV STG","FEET","event","SATELLITE",2002-03-18,2012-07-18
"235","DOT","DOOLEY CK AT OLD TOLL RD NR HOPLAND","BAT VOL","VOLTS","event","SATELLITE",2016-09-14,2021-06-01
"236","DOT","DOOLEY CK AT OLD TOLL RD NR HOPLAND","RIV STG","FEET","event","SATELLITE",2016-09-14,2021-06-01
"237","DRF","SMITH RIVER AT DR FINE BRIDGE","RAIN","INCHES","daily","COMPUTED",2003-10-01,2021-06-01
"238","DRF","SMITH RIVER AT DR FINE BRIDGE","PPT INC","INCHES","daily","COMPUTED",1984-01-02,2021-06-01
"239","DRF","SMITH RIVER AT DR FINE BRIDGE","RAINTIP","INCHES","event","SATELLITE",1995-11-30,2021-06-01
"240","DRF","SMITH RIVER AT DR FINE BRIDGE","RIV STG","FEET","event","SATELLITE",1995-02-16,2021-06-01
"241","DRF","SMITH RIVER AT DR FINE BRIDGE","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"242","DRF","SMITH RIVER AT DR FINE BRIDGE","RAINTIP","INCHES","hourly","SATELLITE",1995-01-01,2021-06-01
"243","DRF","SMITH RIVER AT DR FINE BRIDGE","RIV STG","FEET","hourly","SATELLITE",1984-01-01,2021-06-01
"244","DRF","SMITH RIVER AT DR FINE BRIDGE","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"245","DRF","SMITH RIVER AT DR FINE BRIDGE","BAT VOL","VOLTS","event","SATELLITE",1995-02-16,2007-06-08
"246","DSR","JT14 DOYLE SPRINGS DIVERSION","BAT VOL","VOLTS","event","SATELLITE",2012-01-25,2021-06-01
"247","DSR","JT14 DOYLE SPRINGS DIVERSION","RIV STG","FEET","event","SATELLITE",2012-01-25,2021-06-01
"248","DTW","DEER CK AT TRENTON WEIR","RIV STG","FEET","event","SATELLITE",2009-05-01,2021-06-01
"249","DTW","DEER CK AT TRENTON WEIR","BAT VOL","VOLTS","event","SATELLITE",2009-05-01,2019-04-07
"250","EDA","LOS GATOS CREEK AT EL DORADO AVENUE","BAT VOL","VOLTS","event","SATELLITE",1996-12-01,2021-06-01
"251","EDA","LOS GATOS CREEK AT EL DORADO AVENUE","RIV STG","FEET","event","SATELLITE",1994-12-27,2021-06-01
"252","EDA","LOS GATOS CREEK AT EL DORADO AVENUE","RIV STG","FEET","hourly","SATELLITE",1991-02-08,2021-06-01
"253","EDA","LOS GATOS CREEK AT EL DORADO AVENUE","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2013-06-26
"254","EDB","ELDERBERRY CANYON CK","BAT VOL","VOLTS","event","SATELLITE",2011-03-09,2018-04-27
"255","EDB","ELDERBERRY CANYON CK","FLOW","CFS","event","COMPUTED",2011-04-06,2018-04-27
"256","EDB","ELDERBERRY CANYON CK","FLOW.XX","CFS.XX","event","COMPUTED",2011-04-06,2018-04-27
"257","EDB","ELDERBERRY CANYON CK","RIV STG","FEET","event","SATELLITE",2011-03-09,2018-04-27
"258","EDV","COYOTE CREEK AT EDENVALE","RIV STG","FEET","event","SATELLITE",2002-12-23,2021-06-01
"259","EDV","COYOTE CREEK AT EDENVALE","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"260","EFM","EAST FK OF WEST FK MOJAVE R UPR MILLER","BAT VOL","VOLTS","event","SATELLITE",2005-11-29,2021-06-01
"261","EFM","EAST FK OF WEST FK MOJAVE R UPR MILLER","RIV STG","FEET","event","SATELLITE",2005-11-29,2021-06-01
"262","EGN","LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD","RAIN","INCHES","daily","COMPUTED",2003-10-01,2021-06-01
"263","EGN","LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD","PPT INC","INCHES","daily","COMPUTED",2002-10-01,2021-06-01
"264","EGN","LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD","RAINTIP","INCHES","event","DATA XCHG-NWS",1996-01-24,2021-06-01
"265","EGN","LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD","RIV STG","FEET","event","DATA XCHG-NWS",1996-01-24,2021-06-01
"266","EPK","EAST PARK RESERVOIR","RAIN","INCHES","daily","COMPUTED",2001-01-01,2021-06-01
"267","EPK","EAST PARK RESERVOIR","PPT INC","INCHES","daily","COMPUTED",2001-01-01,2021-06-01
"268","EPK","EAST PARK RESERVOIR","RES ELE","FEET","daily","COMPUTED",2001-01-01,2021-06-01
"269","EPK","EAST PARK RESERVOIR","STORAGE","AF","daily","COMPUTED",2001-01-01,2021-06-01
"270","EPK","EAST PARK RESERVOIR","RES CHG","AF","daily","COMPUTED",2001-01-01,2021-06-01
"271","EPK","EAST PARK RESERVOIR","TEMP AV","DEG F","daily","COMPUTED",2005-10-01,2021-06-01
"272","EPK","EAST PARK RESERVOIR","TEMP MX","DEG F","daily","COMPUTED",2005-10-01,2021-06-01
"273","EPK","EAST PARK RESERVOIR","TEMP MN","DEG F","daily","COMPUTED",2005-10-01,2021-06-01
"274","EPK","EAST PARK RESERVOIR","BAR PRE","INCHES","hourly","SATELLITE",2005-04-05,2021-06-01
"275","EPK","EAST PARK RESERVOIR","BAT VOL","VOLTS","hourly","SATELLITE",1998-03-11,2021-06-01
"276","EPK","EAST PARK RESERVOIR","SPILL","CFS","hourly","DATA XCHG-USBR",2009-10-29,2021-06-01
"277","EPK","EAST PARK RESERVOIR","E T","INCHES","hourly","SATELLITE",2005-04-05,2021-06-01
"278","EPK","EAST PARK RESERVOIR","RAINTIP","INCHES","hourly","SATELLITE",1998-03-11,2021-06-01
"279","EPK","EAST PARK RESERVOIR","REL HUM","%","hourly","SATELLITE",2005-01-05,2021-06-01
"280","EPK","EAST PARK RESERVOIR","RES ELE","FEET","hourly","SATELLITE",1998-03-11,2021-06-01
"281","EPK","EAST PARK RESERVOIR","STORAGE","AF","hourly","COMPUTED",1998-03-12,2021-06-01
"282","EPK","EAST PARK RESERVOIR","SOLAR R","W/M^2","hourly","SATELLITE",2005-01-05,2021-06-01
"283","EPK","EAST PARK RESERVOIR","TEMP","DEG F","hourly","SATELLITE",2005-01-05,2021-06-01
"284","EPK","EAST PARK RESERVOIR","DEW PT","DEG F","hourly","SATELLITE",2005-04-05,2021-06-01
"285","EPK","EAST PARK RESERVOIR","WIND DR","DEG","hourly","SATELLITE",2005-01-05,2021-06-01
"286","EPK","EAST PARK RESERVOIR","WIND SP","MPH","hourly","SATELLITE",2005-01-05,2021-06-01
"287","EPK","EAST PARK RESERVOIR","STORAGE","AF","monthly","MANUAL ENTRY",1955-10-01,2021-06-01
"288","EPK","EAST PARK RESERVOIR","FLOW","CFS","hourly","COMPUTED",2008-01-29,2009-11-01
"289","EPK","EAST PARK RESERVOIR","RAIN","INCHES","monthly","MANUAL ENTRY",1911-10-01,2006-09-01
"290","EPK","EAST PARK RESERVOIR","RIV STG","FEET","hourly","SATELLITE",1998-03-11,1998-04-01
"291","FCC","FRENCH CREEK AT HWY 3 NEAR CALLAHAN","BAT VOL","VOLTS","event","SATELLITE",2004-06-24,2021-06-01
"292","FCC","FRENCH CREEK AT HWY 3 NEAR CALLAHAN","RIV STG","FEET","event","SATELLITE",2004-06-24,2021-06-01
"293","FDT","FRENCHMAN DAM TAILRACE","BAT VOL","VOLTS","event","SATELLITE",2017-08-21,2021-06-01
"294","FDT","FRENCHMAN DAM TAILRACE","RIV STG","FEET","event","SATELLITE",2017-08-21,2021-06-01
"295","FEW","SACRAMENTO R AT FREMONT WEIR EAST END","BAT VOL","VOLTS","event","SATELLITE",2019-06-25,2021-06-01
"296","FEW","SACRAMENTO R AT FREMONT WEIR EAST END","RIV STG","FEET","event","SATELLITE",2019-06-25,2021-06-01
"297","FLO","FEATHER RIVER AT LIVE OAK","BAT VOL","VOLTS","event","SATELLITE",2018-12-21,2021-06-01
"298","FLO","FEATHER RIVER AT LIVE OAK","RIV STG","FEET","event","SATELLITE",1997-09-10,2021-06-01
"299","FLO","FEATHER RIVER AT LIVE OAK","BAT VOL","VOLTS","hourly","FROM 15-MINUTE DATA",1997-10-07,2021-06-01
"300","FLO","FEATHER RIVER AT LIVE OAK","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1997-10-07,2021-06-01
"301","FS1","MERCED RIVER AT FERGUSON SLIDE UPSTREAM","RIV STG","FEET","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"302","FS1","MERCED RIVER AT FERGUSON SLIDE UPSTREAM","TEMP W","DEG F","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"303","FS1","MERCED RIVER AT FERGUSON SLIDE UPSTREAM","PH VAL","PH","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"304","FS1","MERCED RIVER AT FERGUSON SLIDE UPSTREAM","TURB WF","FNU","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"305","FS2","MERCED RIVER AT FERGUSON SLIDE DOWNSTRM","RIV STG","FEET","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"306","FS2","MERCED RIVER AT FERGUSON SLIDE DOWNSTRM","TEMP W","DEG F","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"307","FS2","MERCED RIVER AT FERGUSON SLIDE DOWNSTRM","PH VAL","PH","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"308","FS2","MERCED RIVER AT FERGUSON SLIDE DOWNSTRM","TURB WF","FNU","event","DATA XCHG-CTRANS",2015-01-27,2021-06-01
"309","GAL","ARROYO PASAJERO AT GALE AVENUE","RIV STG","FEET","event","SATELLITE",2008-10-20,2021-06-01
"310","GAL","ARROYO PASAJERO AT GALE AVENUE","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"311","GAL","ARROYO PASAJERO AT GALE AVENUE","RIV STG","FEET","hourly","SATELLITE",1986-02-15,2021-06-01
"312","GCA","GRAYSON CREEK AT CENTER AVE","RIV STG","FEET","event","DATA XCHG-CCC",2017-08-14,2021-06-01
"313","GCC","GRAYSON CREEK AT CITY YARD","RAINTIP","INCHES","event","DATA XCHG-CCC",2017-12-19,2021-06-01
"314","GCC","GRAYSON CREEK AT CITY YARD","RIV STG","FEET","event","DATA XCHG-CCC",2017-03-06,2021-06-01
"315","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","BAT VOL","VOLTS","event","SATELLITE",2010-08-05,2021-06-01
"316","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","RIV STG","FEET","event","SATELLITE",1997-08-01,2021-06-01
"317","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","EL COND","uS/cm","daily","COMPUTED",2008-07-01,2018-08-03
"318","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","CHLORPH","ug/L","event","SATELLITE",2010-08-05,2018-08-03
"319","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","EL COND","uS/cm","event","SATELLITE",2005-10-31,2018-08-03
"320","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","TEMP W","DEG F","event","SATELLITE",2005-10-31,2018-08-03
"321","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","DIS OXY","MG/L","event","SATELLITE",2010-08-05,2018-08-03
"322","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","PH VAL","PH","event","SATELLITE",2010-08-05,2018-08-03
"323","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","TURB W","NTU","event","SATELLITE",2010-08-05,2018-08-03
"324","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","BAT VOL","VOLTS","hourly","SATELLITE",1997-12-08,2010-08-05
"325","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","RIVST88","FEET","event","COMPUTED",2006-02-02,2006-09-30
"326","GCT","GRANTLINE CANAL AT TRACY RD BRIDGE","RIV STG","FEET","hourly","SATELLITE",1997-12-09,2002-10-31
"327","GGT","GOLDEN GATE","RIV STG","FEET","event","ALERT",1995-10-01,2003-05-13
"328","GGT","GOLDEN GATE","RAINTIP","INCHES","event","ALERT",1995-10-01,2000-11-29
"329","GGT","GOLDEN GATE","PPT INC","INCHES","daily","COMPUTED",1989-01-31,2000-03-01
"330","GGT","GOLDEN GATE","REL HUM","%","event","ALERT",1996-10-01,1998-11-12
"331","GGT","GOLDEN GATE","TEMP","DEG F","event","ALERT",1996-10-01,1998-11-12
"332","GGT","GOLDEN GATE","WIND DR","DEG","event","ALERT",1996-10-19,1998-11-05
"333","GGT","GOLDEN GATE","WIND SP","MPH","event","ALERT",1996-10-19,1998-11-05
"334","GGT","GOLDEN GATE","BAR PRE","INCHES","event","ALERT",1996-10-01,1998-01-05
"335","GLC","GRANTLINE CANAL (USGS)","EL COND","uS/cm","daily","COMPUTED",2008-07-01,2021-06-01
"336","GLC","GRANTLINE CANAL (USGS)","M FLOW","CFS","daily","COMPUTED",2008-07-01,2021-06-01
"337","GLC","GRANTLINE CANAL (USGS)","CHLORPH","ug/L","event","DATA XCHG-USGS",2007-07-05,2021-06-01
"338","GLC","GRANTLINE CANAL (USGS)","EL COND","uS/cm","event","DATA XCHG-USGS",2007-07-05,2021-06-01
"339","GLC","GRANTLINE CANAL (USGS)","FLOW","CFS","event","DATA XCHG-USGS",2003-10-08,2021-06-01
"340","GLC","GRANTLINE CANAL (USGS)","RIV STG","FEET","event","DATA XCHG-USGS",2005-07-29,2021-06-01
"341","GLC","GRANTLINE CANAL (USGS)","TEMP W","DEG F","event","DATA XCHG-USGS",2007-07-05,2021-06-01
"342","GLC","GRANTLINE CANAL (USGS)","DIS OXY","MG/L","event","DATA XCHG-USGS",2007-07-05,2021-06-01
"343","GLC","GRANTLINE CANAL (USGS)","PH VAL","PH","event","DATA XCHG-USGS",2007-07-05,2021-06-01
"344","GLC","GRANTLINE CANAL (USGS)","TURB WF","FNU","event","DATA XCHG-USGS",2007-07-05,2021-06-01
"345","GLC","GRANTLINE CANAL (USGS)","VLOCITY","FT/SEC","event","DATA XCHG-USGS",2007-01-31,2021-06-01
"346","GLC","GRANTLINE CANAL (USGS)","CHLORPH","ug/L","hourly","DATA XCHG-DWR DES",2016-10-01,2021-06-01
"347","GLC","GRANTLINE CANAL (USGS)","EL COND","uS/cm","hourly","COMPUTED",2016-10-01,2021-06-01
"348","GLC","GRANTLINE CANAL (USGS)","FLOW","CFS","hourly","FROM 15-MINUTE DATA",2016-10-01,2021-06-01
"349","GLC","GRANTLINE CANAL (USGS)","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",2016-10-01,2021-06-01
"350","GLC","GRANTLINE CANAL (USGS)","TEMP W","DEG F","hourly","FROM 15-MINUTE DATA",2016-10-01,2021-06-01
"351","GLC","GRANTLINE CANAL (USGS)","DIS OXY","MG/L","hourly","DATA XCHG-DWR DES",2016-10-01,2021-06-01
"352","GLC","GRANTLINE CANAL (USGS)","PH VAL","PH","hourly","DATA XCHG-DWR DES",2016-10-01,2021-06-01
"353","GLC","GRANTLINE CANAL (USGS)","TURB WF","FNU","hourly","DATA XCHG-DWR DES",2016-10-01,2021-06-01
"354","GLC","GRANTLINE CANAL (USGS)","VLOCITY","FT/SEC","hourly","FROM 15-MINUTE DATA",2016-10-01,2021-06-01
"355","GMR","GREEN VALLEY CK AT MARTINELLI RD","BAT VOL","VOLTS","event","SATELLITE",2016-02-29,2021-06-01
"356","GMR","GREEN VALLEY CK AT MARTINELLI RD","RIV STG","FEET","event","SATELLITE",2016-02-29,2021-06-01
"357","GSM","GEORGIANA SLOUGH AT MOKELUMNE R","BAT VOL","VOLTS","event","SATELLITE",2016-08-11,2021-06-01
"358","GSM","GEORGIANA SLOUGH AT MOKELUMNE R","RIV STG","FEET","event","SATELLITE",2016-08-11,2021-06-01
"359","GTB","GALINDO CREEK AT TREAT BLVD","RIV STG","FEET","event","DATA XCHG-CCC",2017-11-22,2021-06-01
"360","GVB","RUSSIAN RIVER AT GUERNEVILLE BRIDGE","RIV STG","FEET","event","SATELLITE",1998-01-14,2021-06-01
"361","GVB","RUSSIAN RIVER AT GUERNEVILLE BRIDGE","BAT VOL","VOLTS","hourly","SATELLITE",1998-11-23,2021-06-01
"362","GVB","RUSSIAN RIVER AT GUERNEVILLE BRIDGE","RIV STG","FEET","hourly","FROM 15-MINUTE DATA",1998-11-20,2021-06-01
"363","GVB","RUSSIAN RIVER AT GUERNEVILLE BRIDGE","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"364","GVD","GREEN VALLEY CREEK AT DIABLO ROAD","RIV STG","FEET","event","DATA XCHG-CCC",2016-10-31,2021-06-01
"365","GVO","GRASS VALLEY CREEK","BAT VOL","VOLTS","hourly","SATELLITE",1999-02-01,2021-06-01
"366","GVO","GRASS VALLEY CREEK","RAINTIP","INCHES","hourly","SATELLITE",1999-08-24,2021-06-01
"367","GVO","GRASS VALLEY CREEK","RES ELE","FEET","hourly","SATELLITE",1999-02-01,2021-06-01
"368","GVO","GRASS VALLEY CREEK","TEMP","DEG F","hourly","SATELLITE",1999-02-01,2021-06-01
"369","GVO","GRASS VALLEY CREEK","TEMP W","DEG F","hourly","SATELLITE",1999-02-01,2021-06-01
"370","GVO","GRASS VALLEY CREEK","RIV STG","FEET","hourly","SATELLITE",1999-02-01,2018-07-20
"371","GYN","GREEN VLY CK NORTH OF CORDELIA JUNCTION","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2009-02-19,2016-12-31
"372","GYN","GREEN VLY CK NORTH OF CORDELIA JUNCTION","RIV STG","FEET","event","DATA XCHG-DWR DES",2009-02-19,2016-12-31
"373","GYS","GOODYEAR SLOUGH","EL COND","uS/cm","daily","COMPUTED",2008-03-19,2021-06-01
"374","GYS","GOODYEAR SLOUGH","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2009-06-04,2021-06-01
"375","GYS","GOODYEAR SLOUGH","EL COND","uS/cm","event","DATA XCHG-DWR DES",2009-06-04,2021-06-01
"376","GYS","GOODYEAR SLOUGH","RIV STG","FEET","event","DATA XCHG-DWR DES",2009-06-04,2021-06-01
"377","GYS","GOODYEAR SLOUGH","TEMP W","DEG F","event","DATA XCHG-DWR DES",2009-06-04,2021-06-01
"378","GYS","GOODYEAR SLOUGH","DIS OXY","MG/L","event","DATA XCHG-DWR DES",2017-12-01,2021-06-01
"379","GYS","GOODYEAR SLOUGH","BAT VOL","VOLTS","hourly","SATELLITE",1995-01-01,2021-06-01
"380","GYS","GOODYEAR SLOUGH","EL COND","uS/cm","hourly","SATELLITE",2008-03-19,2021-06-01
"381","GYS","GOODYEAR SLOUGH","RIV STG","FEET","hourly","SATELLITE",1994-08-15,2021-06-01
"382","GYS","GOODYEAR SLOUGH","TEMP W","DEG F","hourly","SATELLITE",1994-08-15,2021-06-01
"383","GYS","GOODYEAR SLOUGH","DIS OXY","MG/L","hourly","DATA XCHG-DWR DES",2017-12-01,2021-06-01
"384","GYS","GOODYEAR SLOUGH","EL CND","mS/cm","hourly","MICROWAVE",1994-08-15,2008-03-19
"385","HCC","HELMS CK BLW COURTRIGHT","RIV STG","FEET","event","SATELLITE",2008-09-23,2021-06-01
"386","HCC","HELMS CK BLW COURTRIGHT","BAT VOL","VOLTS","hourly","SATELLITE",2008-09-23,2021-06-01
"387","HIQ","FRESNO R BLW HIDDEN DAM","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2021-06-01
"388","HIQ","FRESNO R BLW HIDDEN DAM","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"389","HIQ","FRESNO R BLW HIDDEN DAM","TEMP W","DEG F","event","SATELLITE",2010-01-20,2021-06-01
"390","HRY","STRONG RANCH - HURLEY WAY","RAIN","INCHES","event","DATA XCHG-NWS",2015-03-23,2021-06-01
"391","HRY","STRONG RANCH - HURLEY WAY","RIV STG","FEET","event","DATA XCHG-NWS",2015-03-23,2021-06-01
"392","HST","AMERICAN RIVER AT H STREET BRIDGE","BAT VOL","VOLTS","event","SATELLITE",1995-02-23,2021-06-01
"393","HST","AMERICAN RIVER AT H STREET BRIDGE","RIV STG","FEET","event","SATELLITE",1995-02-23,2021-06-01
"394","HST","AMERICAN RIVER AT H STREET BRIDGE","BAT VOL","VOLTS","hourly","MICROWAVE",1995-01-01,2021-06-01
"395","HST","AMERICAN RIVER AT H STREET BRIDGE","RIV STG","FEET","hourly","MICROWAVE",1984-01-01,2021-06-01
"396","HST","AMERICAN RIVER AT H STREET BRIDGE","STAGE F","FEET","hourly","DATA XCHG-NWS",2009-10-07,2009-10-07
"397","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2009-02-19,2021-06-01
"398","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","CHLORPH","ug/L","event","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"399","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","EL COND","uS/cm","event","DATA XCHG-DWR DES",2009-02-19,2021-06-01
"400","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","RIV STG","FEET","event","DATA XCHG-DWR DES",2009-02-19,2021-06-01
"401","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","TEMP W","DEG F","event","DATA XCHG-DWR DES",2009-02-19,2021-06-01
"402","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","DIS OXY","MG/L","event","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"403","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","PH VAL","PH","event","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"404","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","TURB W","NTU","event","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"405","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","BAT VOL","VOLTS","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"406","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","CHLORPH","ug/L","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"407","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","EL COND","uS/cm","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"408","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","RIV STG","FEET","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"409","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","TEMP W","DEG F","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"410","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","DIS OXY","MG/L","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"411","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","PH VAL","PH","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"412","HUN","HUNTER CUT AT MONTEZUMA SLOUGH","TURB W","NTU","hourly","DATA XCHG-DWR DES",2018-07-01,2021-06-01
"413","IBS","IBIS","BAT VOL","VOLTS","event","DATA XCHG-DWR DES",2009-06-05,2021-06-01
"414","IBS","IBIS","EL COND","uS/cm","event","DATA XCHG-DWR DES",2009-06-05,2021-06-01
"415","IBS","IBIS","RIV STG","FEET","event","DATA XCHG-DWR DES",2009-06-05,2021-06-01
"416","IBS","IBIS","TEMP W","DEG F","event","DATA XCHG-DWR DES",2009-06-05,2021-06-01
"417","IBS","IBIS","BAT VOL","VOLTS","hourly","DATA XCHG-DWR DES",1995-01-01,2021-06-01
"418","IBS","IBIS","EL COND","uS/cm","hourly","DATA XCHG-DWR DES",2004-03-26,2021-06-01
"419","IBS","IBIS","RIV STG","FEET","hourly","DATA XCHG-DWR DES",1994-07-01,2021-06-01
"420","IBS","IBIS","TEMP W","DEG F","hourly","DATA XCHG-DWR DES",2004-03-26,2021-06-01
"421","IBS","IBIS","EL CND","mS/cm","hourly","MICROWAVE",1994-07-01,1998-01-23
"422","ICS","ICE HOUSE RESERVOIR OUTFLOW","FLOW","CFS","hourly","DATA XCHG-SMUD",2015-06-11,2015-06-11
"423","ING","INGRAM CREEK","BAT VOL","VOLTS","event","SATELLITE",2005-01-25,2021-06-01
"424","ING","INGRAM CREEK","EL COND","uS/cm","event","SATELLITE",2005-01-25,2021-06-01
"425","ING","INGRAM CREEK","RIV STG","FEET","event","SATELLITE",2005-01-25,2021-06-01
"426","ING","INGRAM CREEK","TEMP W","DEG F","event","SATELLITE",2005-01-25,2021-06-01
"427","ISH","ITALIAN SLOUGH HEADWATER NR BYRON","BAT VOL","VOLTS","event","SATELLITE",2012-07-08,2021-06-01
"428","ISH","ITALIAN SLOUGH HEADWATER NR BYRON","RIV STG","FEET","event","SATELLITE",2004-12-14,2021-06-01
"429","ISH","ITALIAN SLOUGH HEADWATER NR BYRON","BAT VOL","VOLTS","hourly","SATELLITE",2004-12-14,2012-07-07
"430","ISH","ITALIAN SLOUGH HEADWATER NR BYRON","RIVST88","FEET","event","COMPUTED",2005-09-26,2006-09-30
"431","JRM","ST JOHNS R BLW MCKAY POINT","BAT VOL","VOLTS","event","SATELLITE",2010-01-20,2021-06-01
"432","JRM","ST JOHNS R BLW MCKAY POINT","RIV STG","FEET","event","SATELLITE",2010-01-20,2021-06-01
"433","KLG","COLUSA BASIN DRAIN AT KNIGHTS LANDING","% UP 01","%","event","SATELLITE",2015-04-02,2021-06-01
"434","KLG","COLUSA BASIN DRAIN AT KNIGHTS LANDING","% UP 02","%","event","SATELLITE",2015-04-02,2021-06-01
"435","KLG","COLUSA BASIN DRAIN AT KNIGHTS LANDING","% UP 03","%","event","SATELLITE",2015-04-02,2021-06-01
"436","KLG","COLUSA BASIN DRAIN AT KNIGHTS LANDING","% UP 04","%","event","SATELLITE",2015-04-02,2021-06-01
"437","KLG","COLUSA BASIN DRAIN AT KNIGHTS LANDING","% UP 05","%","event","SATELLITE",2015-04-02,2021-06-01
"438","KLG","COLUSA BASIN DRAIN AT KNIGHTS LANDING","% UP 06","%","event","SATELLITE",2015-04-02,2021-06-01
